player_name,target,games_tested,rnn_tft_mae,baseline_mae,improvement_pct,baseline_wins,rnn_tft_wins,rnn_tft_errors
Dorian Finney-Smith,REB,63,1.7051792676052022,1.4857142857142853,-14.771681473427103,"{'Last_Game': 5, 'Linear_Trend': 10, 'Median_7': 7, 'Season_Avg': 6, 'MA_7': 5, 'Median_5': 8, 'Best_5_Avg': 6, 'MA_10': 2, 'MA_3': 7, 'MA_5': 3, 'Median_10': 1}",3,"[np.float64(3.15695549659553), np.float64(0.42474960485657753), np.float64(3.3103651849097115), np.float64(0.9473978676480126), np.float64(0.74821607787477), np.float64(0.4598282890678522), np.float64(2.6182833075183387), np.float64(0.6906563684531477), np.float64(0.5128582572109961), np.float64(1.6009821393964812), np.float64(1.528891690046569), np.float64(1.1330596174246175), np.float64(1.9494983222855087), np.float64(2.8821475006732653), np.float64(3.641830599178121), np.float64(0.0477242627263168), np.float64(0.9969470787929353), np.float64(0.3201350411853241), np.float64(0.26251410839419176), np.float64(4.131945360419731), np.float64(3.6495073839398975), np.float64(1.3617959579670131), np.float64(0.04237010131869656), np.float64(2.7753958291321776), np.float64(1.4671545370901118), np.float64(1.2422661196747988), np.float64(2.9735146216374004), np.float64(1.824595492588323), np.float64(0.27297576948431557), np.float64(0.9619191569118728), np.float64(0.8208235452381256), np.float64(1.5554942129111904), np.float64(2.4162785179745825), np.float64(0.2579126038391468), np.float64(3.1252743706815496), np.float64(0.5090256816472696), np.float64(0.43207776856187285), np.float64(1.362047078410674), np.float64(1.8213048293782599), np.float64(0.7474584362474666), np.float64(3.181688130509513), np.float64(4.42513622425453), np.float64(0.11370316751729259), np.float64(1.0490662695767474), np.float64(0.4843183942253706), np.float64(0.1234957067875131), np.float64(1.146278430723795), np.float64(4.342786698847927), np.float64(1.5095862852218227), np.float64(1.9708318987473907), np.float64(0.6247105450834995), np.float64(2.9023308011420372), np.float64(2.665294449053091), np.float64(2.0452793172624215), np.float64(0.7165584646342538), np.float64(0.10532591865785257), np.float64(1.3312820202535622), np.float64(4.238102919732993), np.float64(2.719328857753948), np.float64(2.5810414989666253), np.float64(2.7507266120425076), np.float64(0.5264925469064332), np.float64(4.888750511933855)]"
Cory Joseph,REB,50,1.2797080108497325,1.528,16.24947572972955,"{'Last_Game': 6, 'Median_5': 11, 'MA_5': 2, 'Best_5_Avg': 5, 'MA_10': 1, 'Median_10': 3, 'Median_7': 5, 'Season_Avg': 6, 'Linear_Trend': 4, 'MA_3': 4}",3,"[np.float64(2.1117992436584077), np.float64(1.6838923903373684), np.float64(0.5662014735533127), np.float64(0.44595797438528884), np.float64(1.8352675500434263), np.float64(1.7628109512086874), np.float64(0.42424776533993325), np.float64(0.6792931075370243), np.float64(1.8832617466665678), np.float64(0.42641259478333127), np.float64(1.7531454222841978), np.float64(1.5027101692831326), np.float64(0.14626808599223562), np.float64(0.06765609745720491), np.float64(0.2890243284738636), np.float64(2.547141808249073), np.float64(1.9221377812146236), np.float64(0.20429213083622244), np.float64(0.048757441085379494), np.float64(0.8803923606365112), np.float64(1.9436473045575233), np.float64(1.578958934436912), np.float64(1.33397848031038), np.float64(0.007545707138176483), np.float64(1.271234578894718), np.float64(1.08320095416828), np.float64(1.061524281371652), np.float64(0.9845837191332025), np.float64(0.9962825473691326), np.float64(1.297298527271186), np.float64(1.287526501143917), np.float64(1.004570448512014), np.float64(1.190739608170818), np.float64(0.048838565047044646), np.float64(0.07675093293021318), np.float64(4.627004483284978), np.float64(0.8897441869839886), np.float64(0.3968338480081246), np.float64(2.1112702750124646), np.float64(0.5565279345090293), np.float64(1.4736517762484964), np.float64(0.1406446218478692), np.float64(1.1256577583310814), np.float64(4.084610091365716), np.float64(1.270586097811679), np.float64(2.1734829903463586), np.float64(2.0314285602240387), np.float64(1.6498116829283545), np.float64(2.847147651636274), np.float64(2.2596470704672047)]"
Julian Phillips,REB,79,1.7431474959620776,1.5468354430379747,-12.69120473077261,"{'Season_Avg': 14, 'MA_3': 3, 'Best_5_Avg': 17, 'Median_5': 8, 'Median_7': 5, 'Median_10': 2, 'Linear_Trend': 9, 'Last_Game': 7, 'WMA_5': 1, 'MA_5': 3, 'MA_7': 2, 'MA_10': 1}",7,"[np.float64(1.66282053495696), np.float64(0.42073258808377756), np.float64(0.6118285475985186), np.float64(1.3957920041054397), np.float64(1.0856591795085402), np.float64(0.01993395432382772), np.float64(1.1694912243157716), np.float64(0.13517621540923974), np.float64(1.026597934237662), np.float64(2.3274705139039416), np.float64(0.6684662272142803), np.float64(1.3634803506737283), np.float64(3.627365365939756), np.float64(2.9575652815829514), np.float64(1.4234759090311604), np.float64(1.0388095045449215), np.float64(2.5429446419911956), np.float64(2.583456740313623), np.float64(0.2433048701703573), np.float64(3.1505882731045567), np.float64(2.2040296078847486), np.float64(0.23910492082600765), np.float64(2.2462006890564963), np.float64(3.3054377570261035), np.float64(1.5503114157995515), np.float64(2.05661660194416), np.float64(3.0471253910340366), np.float64(1.3222096877316485), np.float64(1.7796734364771671), np.float64(0.1023217075950269), np.float64(1.9795091310232587), np.float64(1.6691975080595332), np.float64(2.338666940504134), np.float64(0.8885318207399961), np.float64(0.7331961080091554), np.float64(0.1790246454355433), np.float64(0.10028799072639294), np.float64(0.9123068806630552), np.float64(0.03168081185247673), np.float64(1.8516485167122174), np.float64(1.4467545454558612), np.float64(1.9287753536572354), np.float64(3.362580036476125), np.float64(1.2271656495533683), np.float64(1.035450522031562), np.float64(2.769210668976386), np.float64(2.1485699789702153), np.float64(0.048337982796012646), np.float64(1.9428171790705706), np.float64(2.2555326407767953), np.float64(2.208647210897578), np.float64(0.9562692707356264), np.float64(1.1469106637842201), np.float64(4.0665781532127), np.float64(0.19565217989799777), np.float64(0.15277559198068857), np.float64(1.45639039731206), np.float64(1.948397254482999), np.float64(1.4271630615878097), np.float64(2.8697504495795805), np.float64(1.449601296301632), np.float64(0.8417063497837085), np.float64(1.7236667776346697), np.float64(3.95156969695488), np.float64(2.9131316160542005), np.float64(2.6659771505971017), np.float64(1.1167569026219648), np.float64(3.3629803004124468), np.float64(3.421396020684623), np.float64(0.7955253836897134), np.float64(2.922247548540754), np.float64(0.22964414992164217), np.float64(1.6104760957283077), np.float64(2.358466885540812), np.float64(2.094092411990976), np.float64(0.3482808156371284), np.float64(2.1375032121876267), np.float64(7.211320805744572), np.float64(3.9685385396310924)]"
Larry Nance Jr.,REB,24,3.2202959383390115,2.591666666666667,-24.255791833016517,"{'Median_10': 2, 'Last_Game': 3, 'MA_3': 2, 'Season_Avg': 2, 'Linear_Trend': 3, 'Median_5': 5, 'MA_10': 2, 'Best_5_Avg': 2, 'Median_7': 1}",2,"[np.float64(3.2463783411078193), np.float64(5.815096953019089), np.float64(2.285402977189161), np.float64(1.4510156780600703), np.float64(4.067105702154823), np.float64(2.693008689438594), np.float64(2.5047828020859644), np.float64(2.03990236325079), np.float64(0.9295185119253921), np.float64(0.16637145529626896), np.float64(8.857093331236904), np.float64(4.177756699511087), np.float64(3.1592433408963823), np.float64(5.986791575035051), np.float64(4.271673070964072), np.float64(2.8061168931918896), np.float64(3.9445877427404747), np.float64(0.891823124647865), np.float64(0.3530228056489708), np.float64(4.243974540174464), np.float64(4.129008437020051), np.float64(5.912058097560001), np.float64(0.20563302864574684), np.float64(3.1497363593353462)]"
Chris Duarte,REB,17,1.233854077417428,1.1176470588235294,-10.397470084717241,"{'MA_3': 3, 'Last_Game': 2, 'Median_5': 4, 'Best_5_Avg': 1, 'Season_Avg': 3, 'MA_10': 1, 'Linear_Trend': 2}",1,"[np.float64(1.661052093446363), np.float64(1.5575760485686887), np.float64(0.563286894425715), np.float64(1.5485948064648918), np.float64(1.1995492273836659), np.float64(0.9276622968741857), np.float64(1.1716679121989262), np.float64(0.8733619149417866), np.float64(0.5988766014929745), np.float64(0.10777711484926411), np.float64(1.838462321535534), np.float64(2.525077153792998), np.float64(0.2883400129920419), np.float64(0.7824144105187494), np.float64(2.240578498035881), np.float64(1.1706520346255749), np.float64(1.9205899739490362)]"
Jusuf Nurkić,REB,51,3.754818295219162,4.858823529411765,22.721657362317494,"{'Median_5': 9, 'Linear_Trend': 6, 'Best_5_Avg': 8, 'Last_Game': 7, 'MA_10': 3, 'Median_10': 3, 'EMA': 1, 'MA_3': 3, 'MA_7': 3, 'Season_Avg': 4, 'Median_7': 1, 'WMA_5': 1}",2,"[np.float64(4.265064861811398), np.float64(4.4346828180392635), np.float64(3.4815430226972524), np.float64(7.70259036940222), np.float64(7.711531384833533), np.float64(5.000776846040026), np.float64(4.346110001097159), np.float64(4.834409828846239), np.float64(5.333816113527295), np.float64(7.498142793016852), np.float64(2.306213254814148), np.float64(4.089449982402138), np.float64(4.614974130893563), np.float64(1.4197328023655889), np.float64(1.017362094040072), np.float64(4.995016192419959), np.float64(4.475414727852526), np.float64(3.2865166164905535), np.float64(1.5564395550403312), np.float64(4.830267327973242), np.float64(7.330125523437339), np.float64(3.3174324714820287), np.float64(5.39524812148359), np.float64(2.4189773066050027), np.float64(6.548282085044418), np.float64(0.20222335141676417), np.float64(0.7448763303565169), np.float64(0.9583740432715047), np.float64(2.0684190723621523), np.float64(0.7007682678965441), np.float64(5.026018832836639), np.float64(4.203240765828191), np.float64(6.10921826221486), np.float64(7.530153928423758), np.float64(3.692572670595064), np.float64(5.29039613656068), np.float64(2.1121295316311075), np.float64(5.068094157588655), np.float64(0.38290940098498893), np.float64(1.681285952443793), np.float64(4.699749735786527), np.float64(3.024960249151725), np.float64(1.627960723469891), np.float64(4.709864644491262), np.float64(6.500342283978863), np.float64(2.781316926149022), np.float64(0.5866139190293245), np.float64(4.416437770849415), np.float64(2.1289238736762393), np.float64(1.5587033839537376), np.float64(1.480058609574316)]"
Mikal Bridges,AST,82,1.8618968719867033,1.9804878048780488,5.987965823331484,"{'Median_5': 9, 'Best_5_Avg': 20, 'WMA_5': 2, 'Season_Avg': 14, 'MA_5': 4, 'MA_3': 8, 'Last_Game': 8, 'Linear_Trend': 5, 'Median_7': 3, 'Median_10': 3, 'MA_10': 2}",4,"[np.float64(1.1986712803931727), np.float64(1.9902179235999222), np.float64(0.30101271188538714), np.float64(2.379384998082487), np.float64(1.1244600800983502), np.float64(3.9614333022563915), np.float64(1.4371719212965304), np.float64(0.5975255185655857), np.float64(0.4217688895353424), np.float64(0.7870252136747653), np.float64(1.4132705557000507), np.float64(0.06992459307884857), np.float64(3.227764463042548), np.float64(1.0685873436523736), np.float64(1.0850118349402682), np.float64(4.318995675249057), np.float64(1.9918019215679355), np.float64(4.3943170044757185), np.float64(1.8355308949787332), np.float64(2.334810188407264), np.float64(2.2859484397058956), np.float64(3.586794803373166), np.float64(1.0176573820437005), np.float64(1.5386684172416452), np.float64(2.1966724900173435), np.float64(2.795514123973119), np.float64(2.5359456443201625), np.float64(1.892950164064981), np.float64(0.29672497522101926), np.float64(0.0657933780545834), np.float64(1.0727602121566857), np.float64(1.1519448040096325), np.float64(2.228217953594663), np.float64(4.353157120658243), np.float64(1.700433138676968), np.float64(2.6569153868786843), np.float64(0.9073495374770038), np.float64(0.23261105382970726), np.float64(0.9539843192516), np.float64(2.9169308634302364), np.float64(2.581565909718417), np.float64(1.4791143043753494), np.float64(1.8112131098126372), np.float64(0.737053142591936), np.float64(1.8915637957657658), np.float64(3.579488475354272), np.float64(1.667075855995268), np.float64(2.839327894427341), np.float64(1.537697641409574), np.float64(0.018258226703512292), np.float64(1.9595494735612151), np.float64(1.7196999687833103), np.float64(1.4696910385228938), np.float64(0.19827883826613402), np.float64(0.8068551023094228), np.float64(0.4245935050797165), np.float64(3.767437551162094), np.float64(1.3642513546732857), np.float64(1.0183107450711475), np.float64(4.322889890196143), np.float64(0.5575095632039648), np.float64(1.493434783789044), np.float64(0.6820159239490566), np.float64(3.7709928334698652), np.float64(1.1839854478106773), np.float64(2.0085525300106637), np.float64(1.7356090163530604), np.float64(2.787572510663879), np.float64(1.2648856907257588), np.float64(1.175077253521044), np.float64(4.133654923038968), np.float64(4.542207616696194), np.float64(0.4332576411449356), np.float64(1.5002057279967094), np.float64(2.2023737067200235), np.float64(2.434570473290795), np.float64(0.21453224231267232), np.float64(1.1350325735915385), np.float64(0.9839178734868623), np.float64(2.2224759866532793), np.float64(2.846594574405409), np.float64(5.847508263836101)]"
Buddy Hield,AST,82,1.516531219969251,1.302439024390244,-16.43779029726459,"{'Median_5': 14, 'Season_Avg': 5, 'MA_10': 6, 'Median_10': 3, 'MA_3': 11, 'Linear_Trend': 11, 'Last_Game': 9, 'MA_5': 4, 'Best_5_Avg': 8, 'WMA_5': 2, 'Median_7': 4}",5,"[np.float64(1.1461405937664648), np.float64(3.641689965923553), np.float64(1.113417163999515), np.float64(2.0392953317313505), np.float64(0.11586361217711616), np.float64(0.7156245088028732), np.float64(0.7311135794290227), np.float64(1.7884930511604087), np.float64(1.5618477712367915), np.float64(0.4185362572866489), np.float64(2.5339877418701993), np.float64(0.2820973528058226), np.float64(1.3027877239831502), np.float64(2.1386878318242317), np.float64(2.1135490816592144), np.float64(2.4132050228047994), np.float64(1.1970220677807442), np.float64(2.024368604218537), np.float64(0.897892925338873), np.float64(1.6947173099450659), np.float64(0.5927298602776556), np.float64(1.7275597357247343), np.float64(0.6014271884372304), np.float64(1.7392809208551578), np.float64(0.3977662173978964), np.float64(1.6624453590832227), np.float64(0.7920017641020087), np.float64(0.644385808495789), np.float64(1.6631618905282084), np.float64(1.631271815212888), np.float64(0.1770149370436469), np.float64(1.2554966223781039), np.float64(0.04406507679928673), np.float64(1.7569871557376955), np.float64(1.3002470342776173), np.float64(2.8643403035232415), np.float64(0.042307419246547795), np.float64(1.7726575182618012), np.float64(0.662838607412048), np.float64(3.5313339014107434), np.float64(1.1348095919750047), np.float64(0.7974227694346792), np.float64(1.5704025824911874), np.float64(0.5744719319608946), np.float64(2.6154561005395394), np.float64(1.6271749247131577), np.float64(1.1923263399465829), np.float64(1.1037752453196066), np.float64(3.257073438730404), np.float64(0.8086250882466288), np.float64(2.3171480006684764), np.float64(0.020446948940012533), np.float64(2.3218131364717616), np.float64(2.9052583064572373), np.float64(2.3742457177414584), np.float64(0.0885873512298585), np.float64(0.08551022681804143), np.float64(1.283578686546591), np.float64(0.2540520213428752), np.float64(0.5187096120246499), np.float64(0.7960877558633168), np.float64(2.7685112607423115), np.float64(1.3268178095212715), np.float64(0.10911203168547257), np.float64(4.860214336720002), np.float64(1.867226559382043), np.float64(3.481346998858587), np.float64(2.2268941012775127), np.float64(2.6077994553574393), np.float64(2.0599961421975657), np.float64(1.4885711057456126), np.float64(2.349805650238007), np.float64(0.7072146213317629), np.float64(1.6130872163603787), np.float64(3.233345948469958), np.float64(2.771160084240292), np.float64(2.2918290115782334), np.float64(0.22811729317900276), np.float64(1.0423782646572421), np.float64(1.2650096898837777), np.float64(2.1170901964501136), np.float64(1.5633998481901465)]"
Royce O'Neale,AST,75,1.533023658100673,1.52,-0.8568196118863866,"{'Median_7': 3, 'Best_5_Avg': 9, 'Last_Game': 6, 'Season_Avg': 7, 'MA_3': 5, 'WMA_5': 1, 'MA_5': 3, 'Median_5': 14, 'MA_10': 3, 'Linear_Trend': 10, 'MA_7': 6, 'Median_10': 3, 'EMA': 2}",3,"[np.float64(2.131441680196948), np.float64(1.3365725015672), np.float64(0.9589077533308354), np.float64(0.6472224991442932), np.float64(2.83037601422946), np.float64(0.415534633051986), np.float64(3.388264811241783), np.float64(0.8220283163211684), np.float64(0.7634876766859069), np.float64(0.5746753245870191), np.float64(0.7867216673713324), np.float64(1.1788908401281324), np.float64(0.09290827099433319), np.float64(1.0291808624385408), np.float64(3.0434934449903137), np.float64(0.5753327731109459), np.float64(1.496223634077411), np.float64(0.24566765838769644), np.float64(1.3496486754176567), np.float64(0.9949678330164755), np.float64(0.04851643641801662), np.float64(1.0654081442408856), np.float64(1.4307219884118467), np.float64(2.8560643968083093), np.float64(0.833047585511054), np.float64(1.2413390604665722), np.float64(2.294032216462388), np.float64(1.3933751927846574), np.float64(2.834566739460124), np.float64(0.2932507768668873), np.float64(4.180515312740101), np.float64(2.6612264107034367), np.float64(2.266708576410218), np.float64(0.29352753065672665), np.float64(1.5328357515395195), np.float64(2.424717650642243), np.float64(2.2986754038744395), np.float64(1.1201472234437575), np.float64(2.1967700709870557), np.float64(0.8791032102169332), np.float64(2.065881648278973), np.float64(1.3453807082656826), np.float64(2.5369064250957183), np.float64(1.9117059955081843), np.float64(1.665187790649222), np.float64(0.9589065711688898), np.float64(1.4656632779323733), np.float64(3.4039502918580777), np.float64(0.4837510725970695), np.float64(0.9836542414846328), np.float64(0.5423367125339595), np.float64(1.7783586914134468), np.float64(2.530097987581511), np.float64(0.6186605499890021), np.float64(1.5304510862876834), np.float64(0.5130660857928406), np.float64(2.342581059704921), np.float64(0.2531546770440931), np.float64(1.4570647772210514), np.float64(4.689221645042103), np.float64(2.9020027942792925), np.float64(2.6248199856050625), np.float64(0.2718128412539076), np.float64(2.1976972827759993), np.float64(1.4487516073201285), np.float64(2.34053809355129), np.float64(3.115138246361402), np.float64(0.49353197224387513), np.float64(0.30347833456569706), np.float64(0.9228432025599012), np.float64(0.06552906317965324), np.float64(2.1749769978762896), np.float64(0.921824424032061), np.float64(2.861733350681958), np.float64(0.45001831687990856)]"
Harrison Barnes,AST,82,1.210736400558901,1.024390243902439,-18.190934340273664,"{'MA_5': 5, 'Median_10': 3, 'MA_3': 13, 'Linear_Trend': 9, 'Best_5_Avg': 10, 'Last_Game': 7, 'Median_5': 15, 'Season_Avg': 12, 'MA_10': 3, 'Median_7': 2, 'WMA_5': 1, 'MA_7': 1}",1,"[np.float64(0.806030912213759), np.float64(1.7020578609861055), np.float64(2.4332139849039427), np.float64(0.9841386625435775), np.float64(1.7217374167604977), np.float64(1.5789605682839238), np.float64(1.114087486048437), np.float64(1.1980114575060967), np.float64(0.2801395179413957), np.float64(0.3215176295950508), np.float64(0.3237904710636115), np.float64(0.4003629492888017), np.float64(2.4453925628706243), np.float64(0.010163126293476488), np.float64(0.021958961244985753), np.float64(0.9759152226920911), np.float64(0.04659360103187771), np.float64(2.9481604158700927), np.float64(2.5532963306593284), np.float64(0.43355769819015677), np.float64(1.4148271960063425), np.float64(1.9504768960251113), np.float64(1.3462108413942904), np.float64(1.0628450158842617), np.float64(1.325664911209977), np.float64(0.14665240080691255), np.float64(0.35742635346750395), np.float64(1.2493835161985682), np.float64(2.211638663080975), np.float64(0.8626732020930938), np.float64(1.6399838187679892), np.float64(1.5452153301640354), np.float64(0.45689070135345955), np.float64(1.7632268580335169), np.float64(1.194717998587532), np.float64(0.16080806201645093), np.float64(1.4157217855289823), np.float64(0.8358054418997072), np.float64(0.39196191643247946), np.float64(3.7779597874479625), np.float64(0.9846342404924728), np.float64(0.21649194957289453), np.float64(2.0885515248140765), np.float64(4.519189339009131), np.float64(1.4993855660626267), np.float64(2.1114479770246266), np.float64(3.0693526133503637), np.float64(1.229091514454109), np.float64(0.15024687517320912), np.float64(1.178611273738527), np.float64(2.2313348275852203), np.float64(0.9651915641329425), np.float64(1.3314814672196325), np.float64(0.6967750002130404), np.float64(0.6463524223864043), np.float64(0.5047999688967257), np.float64(1.62048449845238), np.float64(1.349889602478489), np.float64(0.252042734555991), np.float64(1.0929912781464493), np.float64(2.240010924443575), np.float64(0.9533253007124685), np.float64(1.7496250516389444), np.float64(0.48044410905350143), np.float64(0.5584575028761851), np.float64(1.5821738480643546), np.float64(1.43803248507464), np.float64(0.7850075805367724), np.float64(1.1599061010478495), np.float64(2.105543068960137), np.float64(1.2590930793313726), np.float64(0.2268963320683568), np.float64(0.15738611115947787), np.float64(0.6301183062247806), np.float64(2.409876030771708), np.float64(0.8523252188758748), np.float64(1.3041999617943514), np.float64(1.130783836932836), np.float64(1.032068356813094), np.float64(0.24858169682218278), np.float64(0.9154685328302476), np.float64(0.913537639650889)]"
Kentavious Caldwell-Pope,AST,77,1.229944230697094,0.987012987012987,-24.612770741679263,"{'MA_5': 5, 'MA_3': 9, 'Last_Game': 11, 'Median_7': 2, 'Season_Avg': 9, 'Best_5_Avg': 10, 'Median_10': 3, 'Linear_Trend': 5, 'Median_5': 13, 'MA_7': 7, 'WMA_5': 1, 'MA_10': 1}",1,"[np.float64(0.4032240134201177), np.float64(0.662731006631244), np.float64(1.7605599054323768), np.float64(1.513937887655778), np.float64(1.2852581487530617), np.float64(1.0753402854855119), np.float64(0.8326857202922804), np.float64(4.0), np.float64(0.15228526734408065), np.float64(3.0178735155812992), np.float64(0.39391910432724275), np.float64(0.16620097855696292), np.float64(0.0032895192144155594), np.float64(1.9322857306493395), np.float64(0.7207282756820184), np.float64(1.5208597202093155), np.float64(0.17395377818931568), np.float64(0.17277698865876223), np.float64(0.26821352717436087), np.float64(0.6014612382468116), np.float64(2.551269807050002), np.float64(2.3349088954522914), np.float64(1.1191205219333216), np.float64(0.20795110178339016), np.float64(1.0154952253562048), np.float64(0.8350515589027612), np.float64(0.2017700640513096), np.float64(3.2491422157364918), np.float64(0.43329256780904357), np.float64(0.562339625279269), np.float64(0.539314688066626), np.float64(0.761980565666978), np.float64(2.5892002747598584), np.float64(0.8657792443844667), np.float64(0.8369211713404723), np.float64(0.6134108643905258), np.float64(0.3887992444722381), np.float64(0.3748043355951287), np.float64(3.0), np.float64(1.5825109783361944), np.float64(1.4325116463211698), np.float64(1.6285444414992325), np.float64(1.6128626721912904), np.float64(2.31221464304974), np.float64(2.0816257414662176), np.float64(0.6883679743698337), np.float64(1.6690154448693069), np.float64(0.5127403817616407), np.float64(0.4482792805040048), np.float64(1.42736157635727), np.float64(0.9848004359616245), np.float64(0.929514690745439), np.float64(1.8500048407411098), np.float64(1.4575811161005137), np.float64(1.741652995903275), np.float64(0.5740532977744313), np.float64(0.34008182836891665), np.float64(0.7059189000947337), np.float64(0.560247515137491), np.float64(1.4538352574470765), np.float64(0.20895888678573926), np.float64(1.1410219046396555), np.float64(1.8631625133288536), np.float64(1.4148078461407532), np.float64(1.0423551102140696), np.float64(1.7391964844506798), np.float64(1.9704918055946714), np.float64(0.34940226728300994), np.float64(1.8467284698925086), np.float64(2.5580608730891132), np.float64(0.08477067783714798), np.float64(1.8378401339411983), np.float64(1.3099724969030175), np.float64(2.877625076195757), np.float64(0.7834981343869813), np.float64(2.9381910368912005), np.float64(1.6077598035666925)]"
Nikola Jokić,AST,70,3.2156413432369226,3.1828571428571424,-1.0300242489158966,"{'Best_5_Avg': 14, 'Median_5': 12, 'Last_Game': 7, 'Median_10': 3, 'MA_3': 4, 'MA_10': 2, 'Season_Avg': 10, 'MA_7': 2, 'Linear_Trend': 6, 'Median_7': 2, 'MA_5': 3, 'EMA': 1}",4,"[np.float64(3.9721552276635315), np.float64(6.1880858894494235), np.float64(5.084342846786367), np.float64(7.3474554665585465), np.float64(3.5301968943465862), np.float64(2.8964690036668514), np.float64(1.5346469406969483), np.float64(3.5785564902372435), np.float64(1.1456524019804437), np.float64(1.4262913727319138), np.float64(3.9641651744137505), np.float64(5.0805486139873945), np.float64(5.481787821050872), np.float64(4.13895046176855), np.float64(0.864725779654826), np.float64(4.593649155677607), np.float64(0.7037317303790971), np.float64(2.7087249690137956), np.float64(2.5870443298573385), np.float64(8.437839287299326), np.float64(3.6547954304059527), np.float64(1.9845413739555635), np.float64(0.12479329521307392), np.float64(3.3468487878776187), np.float64(7.458378113451996), np.float64(4.47044963232395), np.float64(0.9559119527174982), np.float64(1.7937947518793678), np.float64(4.997553986576941), np.float64(2.1908341884363303), np.float64(1.2948769025856386), np.float64(3.9275204214648145), np.float64(2.598955496909669), np.float64(1.1337934822325302), np.float64(1.2044748073233382), np.float64(0.6055894223720486), np.float64(0.504410625749788), np.float64(5.596592003615596), np.float64(0.7303246400215837), np.float64(2.210894570234924), np.float64(6.593109738589353), np.float64(1.6739868344924247), np.float64(5.012300259308768), np.float64(2.8348873889904684), np.float64(2.9216653391547567), np.float64(0.042317670435020105), np.float64(3.0573740535800056), np.float64(3.2722606316621192), np.float64(1.1957116392770963), np.float64(1.865322098843107), np.float64(0.7833807178836025), np.float64(7.636308536623307), np.float64(2.475118927061157), np.float64(2.7877939993561665), np.float64(3.97920985866495), np.float64(5.7446869341786435), np.float64(10.700555242398746), np.float64(3.5522734194091594), np.float64(3.9740886943183966), np.float64(7.816291499899016), np.float64(5.096426546664233), np.float64(0.4818597664274762), np.float64(0.2819069713992466), np.float64(4.463582341542777), np.float64(0.04240191553908623), np.float64(1.8958243980452636), np.float64(1.936864467649439), np.float64(0.42385231088237596), np.float64(1.4424028724930764), np.float64(5.060775209246721)]"
DeMar DeRozan,AST,77,2.20280771127098,2.8025974025974025,21.401207707198587,"{'Last_Game': 6, 'Linear_Trend': 9, 'Best_5_Avg': 12, 'Median_5': 7, 'WMA_5': 3, 'Median_7': 3, 'Median_10': 5, 'Season_Avg': 11, 'MA_10': 6, 'MA_7': 4, 'MA_3': 4, 'MA_5': 3}",4,"[np.float64(4.577133053058068), np.float64(2.8226467952238625), np.float64(2.503058621912575), np.float64(3.0151421429772807), np.float64(3.846312921513678), np.float64(1.3806474729916287), np.float64(0.6149750507925145), np.float64(2.470903494800427), np.float64(0.4561636966493632), np.float64(2.6919252418027915), np.float64(0.653315409766992), np.float64(2.604855075808511), np.float64(3.031641312553016), np.float64(0.2859498698590679), np.float64(1.5172491759926805), np.float64(2.590684867376921), np.float64(1.1345148259165088), np.float64(5.161618600377749), np.float64(3.58422782063412), np.float64(0.8538675498368224), np.float64(2.621734041109633), np.float64(0.26208295947943405), np.float64(0.46210582770145336), np.float64(1.7925154946870716), np.float64(2.785139030252922), np.float64(0.4336511273897159), np.float64(2.48657516916502), np.float64(3.043841967024906), np.float64(3.90366655717634), np.float64(0.7554536794191336), np.float64(3.319458092666874), np.float64(0.3529174918417177), np.float64(4.958257597957663), np.float64(1.9781060747157184), np.float64(1.0699063929691208), np.float64(1.2255491543935504), np.float64(3.71514421943066), np.float64(2.4319318915374346), np.float64(3.125133071402332), np.float64(1.5465493644757937), np.float64(2.5169831272976055), np.float64(0.48235646292782164), np.float64(1.5780383417097132), np.float64(3.4138170495422857), np.float64(2.4134393062119077), np.float64(2.8302145875977924), np.float64(1.0333497077390739), np.float64(1.9310029686484622), np.float64(1.3786083227912629), np.float64(0.22663514820858843), np.float64(0.7996307424435676), np.float64(2.6167021170437126), np.float64(2.6700544985972012), np.float64(0.021115063293222214), np.float64(2.1961382640770166), np.float64(1.2111844298239207), np.float64(1.3954262829638964), np.float64(3.925752294995857), np.float64(1.892209326665637), np.float64(0.3093905133235566), np.float64(5.944083052494136), np.float64(2.0261976456637774), np.float64(2.595847717618244), np.float64(0.956937098752431), np.float64(2.1330086188924824), np.float64(4.415083061556957), np.float64(0.7788852823395258), np.float64(3.2282503970791403), np.float64(6.756747336929485), np.float64(1.3670485186142098), np.float64(0.6768389496608958), np.float64(4.39934142349652), np.float64(0.45360720900237883), np.float64(4.938543531813743), np.float64(2.4632593248049703), np.float64(2.1035556406811455), np.float64(1.4703581979222289)]"
