Player,Stat Type,Prop Team,Home vs. Away,Expected Value,Prop Line,Probability Over,Probability Under,Max Probability
Ziaire Williams,points,CLE,0,9.950055225546448,9.5,0.6255964385442931,0.3744035614557068,0.6255964385442931
Grayson Allen,points,SAS,1,10.829946345027459,9.5,0.624665084508271,0.37533491549172904,0.624665084508271
Bennedict Mathurin,points,MEM,0,15.319436364808833,16.5,0.37769717350136534,0.6223028264986347,0.6223028264986347
Kevin Huerter,rebounds,NYK,1,2.357091491900381,2.5,0.3777307268527663,0.6222692731472337,0.6222692731472337
Thomas Bryant,rebounds,MEM,0,4.178928675123039,3.5,0.6209871832106941,0.3790128167893058,0.6209871832106941
Tyrese Maxey,points,BOS,0,26.859099687322328,25.5,0.620634638468154,0.37936536153184597,0.620634638468154
D'Angelo Russell,points,CLE,0,12.628568393939057,13.5,0.3793953361793012,0.6206046638206988,0.6206046638206988
Tyrese Haliburton,points,MEM,0,17.170266617792546,18.5,0.38099722119812296,0.619002778801877,0.619002778801877
Kentavious Caldwell-Pope,points,ATL,1,8.014422602432798,7.5,0.6171457723214877,0.38285422767851235,0.6171457723214877
Santi Aldama,rebounds,IND,1,6.3006542603124895,6.5,0.382916262809602,0.617083737190398,0.617083737190398
Jarrett Allen,points,BKN,1,12.83219043182598,11.5,0.6167118469191828,0.3832881530808172,0.6167118469191828
Jarrett Allen,rebounds,BKN,1,10.05655838669589,10.5,0.38424509976510046,0.6157549002348995,0.6157549002348995
Jayson Tatum,rebounds,PHI,1,8.942929529943477,7.5,0.6153690961162244,0.3846309038837757,0.6153690961162244
Chris Paul,points,PHX,0,8.819622355597517,9.5,0.385827220578433,0.614172779421567,0.614172779421567
Mikal Bridges,points,CHI,0,16.141032855950773,17.5,0.38717294688551607,0.6128270531144839,0.6128270531144839
Day'Ron Sharpe,rebounds,CLE,0,5.419201074559572,5.5,0.3889737652006271,0.6110262347993729,0.6110262347993729
Jayson Tatum,points,PHI,1,25.563583240282377,26.5,0.3891489421876204,0.6108510578123796,0.6108510578123796
Giannis Antetokounmpo,assists,LAC,0,5.41363934853285,5.5,0.3925667961656176,0.6074332038343824,0.6074332038343824
Al Horford,points,PHI,1,5.648433413052981,5.5,0.6068835804898209,0.3931164195101791,0.6068835804898209
GG Jackson,rebounds,IND,1,3.6358085941919183,3.5,0.395797542133819,0.604202457866181,0.604202457866181
T.J. McConnell,assists,MEM,0,4.565189959678375,4.5,0.40060498821537904,0.599395011784621,0.599395011784621
